text,label
desert was chocolate mouse and it was presented well and tasty .,1
starbucks is always reliably wonderful but today was even better than most other days .,1
stick to basics and this is the best place in or around the 'burgh .,1
she never gave us silverware so we got it off another table .,0
"not a big deal to me , just expect it .",0
being cared for by dr. bark is well worth the drive .,1
reasonably priced and good !,1
very clean .,1
i would not go out of my way or tell friends about this place .,0
it was great !,1
your not gon na get 4-5 star food for what your paying for .,0
very impressed with their quick and courtesy service .,1
"with their order , they received a plate of lettuce , onion , cheese .",0
my favorite steakhouse in phoenix .,1
plus the drink did not taste good at all !,0
ca n't blame us airways for that .,0
it gets on my nerves .,1
"as a side note , it is a ripoff price .",0
i love this olive garden !,1
"after that though , i was n't very impressed .",0
"it was just remodeled , and it looks great !",1
will return again and suggest to other people !,1
sushi places in town .,1
i 've been a loyal pho so _num_ customer since _num_ .,0
not even kidding this really happened .,0
love their buffalo wings too .,1
try to stay away from this company .,0
only one tv of the two worked .,0
the staff was just amazing such stellar hospitality !,1
that will probably be next year .,1
_num_ .,0
she was pleasant and efficient .,1
the closest definition to relaxation i have ever experienced .,1
"fast service , great communication , easy to deal with from out of state !",1
not going there again .,0
"needless to say , i did not go back .",0
his look made it obvious that my waiting did not please him .,0
needless to say our dinner was ruined .,0
this place is so crowded .,0
"the price however , i am fairly certain has gone up .",0
i will recommend ronald 's to everyone !,1
one of the best sub places in the area .,1
"i love all types of cheese , but this looks and tastes terrible .",0
"delicious , friendly staff .",1
what a waste of time and money !,0
great shop for the perfect dress for an evening out !,1
best thai in phoenix .,1
not sure but that 's not safe .,0
i highly recommend them !,1
this place is horrible !,0
nice setting .,1
every single item we ordered was extra tasty .,1
wrong .,0
very professional .,1
they are very friendly to me .,1
burgers came out a little above room temperature with cold fries ... .,0
service is pretty good overall and it 's definitely worth it !,1
the pizza is one of a kind .,1
simply amazing .,1
"he is friendly , and very talkative .",1
management only acted on my complaints after i had called the cops .,0
the sales clerk today was very friendly and helpful .,1
the staff is super friendly at both the east and west side locations !,1
"thank you , george !",1
i bought the filter for $ _num_ at autozone and installed it myself .,0
"first off , the service is fantastic .",1
i just moved here and i love too close !,1
"do not , do not , do not live here .",0
"while the portion size was quite large , it was a very poor product .",0
i just do not get it.,0
really disappointed by pizza and appetizers tonight .,0
very clean bathrooms !,1
the car that i was assigned to was all scratched up .,0
i highly recommend !,1
good service .,1
woohoo chinese food !,1
"alex was my sales person ... highly recommend him , awesome !",1
disgusting !,0
greedy money hungry place !,0
whoever gave this place _num_ or five stars must be out of their minds .,0
huge beer selection and great bar food .,1
good range of beers all made in house .,1
the pies are through and through some of the best .,1
the food was great and we loved the bean dip !,1
the `` blanket '' looked to be quite dirty .,0
no tip for you my friend .,0
very good value for your money !,1
breakfast buffet -- $ _num_ for adults and $ _num_ for kids .,0
we love their chips and salsa .,1
this is a nice branch of silver state schools credit union .,1
kind of sad to see .,0
the philly cheesesteak was the best in vegas .,1
thank you so much for such an awesome service and good food !,1
i do n't know what good she thought the suite would do .,0
simply unbelievable that this place can even be in business .,0
and the closet has n't been vacuumed in a long time .,0
it 's pretty dang good .,1
randy gives a great pedicure !,1
i called to let them know and they did not even care .,0
i was unfortunately disappointed with this location .,0
sides also were unimpressive .,0
then told me they did find me in the system but rescheduled my appointment .,0
best pho in vegas !,1
it was like eating dirt with barbeque sauce poured on it .,0
"also , a nice selection of restaurants and shops .",1
left full and happy .,1
we got to meet the general and he was funny .,1
"i refused , paid my tab , and left , never to return .",0
or not interested .,0
guess they do n't need my business .,0
when you call the office it is impossible to get a live person .,0
i had a bad experience and it was rather disappointing .,0
unbelievable .,0
we should 've just went to a drive-thru and called it a night !,0
"great service , amazing course , and wonderful views ... .",1
if you think i 'm being `` chang '' ( i.e .,0
"easy access off the _num_ , quick ride to the terminal .",1
you can cook spaghetti noodles for a whole family for $ _num_ !,0
i tried the door and it was locked .,0
affordable and great food !,1
"no service , no food , no clue !",0
beds super comfortable too and the grounds are clean and gorgeous .,1
great prices on beers during hh .,1
quick hot and good .,1
service was great and fantastic live music on the patio .,1
the food was very tasty !,1
i like that they give you a bean dip with the chips !,1
alex is the nicest chef in town !,1
"jean , thank you for your hard work .",1
"the waiter was really funny and polite , which was definitely another plus .",1
it 's all wonderful .,1
